ID,SAMN03477196,SAMN10366346,SAMN04455177,SAMN04901736,SAMEA91129168,SAMN07702427,SAMN03861576,SAMN07812345,SAMEA4064249,SAMN02645730,SAMN06346037,SAMN02368524,SAMN03959556,SAMN03702093,SAMN07816686,SAMN07180545,SAMN04518085,SAMN06899404,SAMN07734921,SAMN07420420,SAMN07500625,SAMN09848253,SAMN09651392,SAMN03269463,SAMN06602845,SAMN03573394,SAMN02844541,SAMN08001085,SAMN02844446,SAMN02403422,SAMN03431311,SAMN07342214,SAMEA1572008,SAMEA2228078,SAMN07528637,SAMEA4731308,SAMN07812441,SAMN07518806,SAMN08239874,SAMN08326657,SAMN06250983,SAMN02894000,SAMN04600462,SAMN09244213,SAMN03479280,SAMN09463346,SAMN03476448,SAMN07718808,SAMEA25964668,SAMN08798105,SAMN04858548,SAMN08796047,SAMN08798113,SAMN08797637,SAMN08797658,SAMN07419683,SAMN08970397,SAMEA4969793,SAMN07455834,SAMN09914078,SAMN09650494,SAMN04883174,SAMN04576714,SAMN03359749,SAMN08114260,SAMN08967090,SAMN08828207,SAMN05875578,SAMN03798175,SAMN08522210,SAMN02345386,SAMN08773502,SAMN10079363,SAMN06333902,SAMN07551802,SAMN09476521,SAMN04933547,SAMN02844694,SAMN06957049,SAMN07342313,SAMN02767003,SAMN08275883,SAMN04363045,SAMN03098741,SAMN09681767,SAMN07274008,SAMN04600124,SAMN10134229,SAMN09377484,SAMN05201929,SAMN09474890,SAMN06090728,SAMN05894824,SAMEA3572894,SAMEA4064215,SAMN06034003,SAMN10241167,SAMN03479973,SAMN06758858,SAMEA20275918
SAMN04962033,0.0365391,0.0169077,0.0171786,0.0167251,0.0171091,0.0169996,0.0170918,0.0173123,0.0214652,0.0168734,0.0171438,0.0197048,0.0198472,0.0188177,0.0151819,0.0148344,0.0148762,0.0155511,0.0139737,0.015839,0.015018,0.0146885,0.0151872,0.0147926,0.0146885,0.014318,0.0150391,0.0141553,0.0147457,0.0147717,0.0149443,0.0168219,0.0186257,0.0162972,0.0161028,0.0161416,0.0121356,0.012564,0.0139185,0.0140946,0.0141098,0.0128768,0.0119657,0.0124,0.0133205,0.012039,0.0156268,0.0131651,0.0121863,0.0124046,0.0122604,0.0122604,0.0121863,0.012191,0.0121956,0.0122697,0.0122326,0.0123487,0.0122604,0.012265,0.0122836,0.0123301,0.0123161,0.0123161,0.0123301,0.0123347,0.012442,0.0124795,0.0121725,0.0118835,0.0116886,0.0122141,0.012228,0.013428,0.0124607,0.0120344,0.0122604,0.0121033,0.0117519,0.0119018,0.0119246,0.0119337,0.0130397,0.0129772,0.0133889,0.0119109,0.0129341,0.012663,0.0125781,0.0138085,0.0127482,0.0126017,0.0126961,0.0129533,0.0126819,0.0131168,0.0129485,0.0124654,0.01413,0.0131168
SAMN03861904,0.0359285,0.0101041,0.0110751,0.0101501,0.010054,0.00163762,0.000370953,0.00106814,0.0144254,0.00944258,0.00947493,0.012372,0.0122929,0.0113796,0.0163698,0.0168505,0.0169077,0.0173298,0.0154919,0.0172134,0.0163028,0.0167991,0.0167991,0.0164371,0.0163251,0.015987,0.0156973,0.015768,0.015954,0.015954,0.0161804,0.0181011,0.0194097,0.0170399,0.0168334,0.0169134,0.0150707,0.0156756,0.016782,0.0169651,0.0169938,0.0164315,0.0155242,0.0160531,0.0160476,0.0153363,0.018737,0.0165327,0.0157462,0.0160642,0.0158827,0.0158937,0.0158226,0.0158444,0.0158335,0.0158992,0.0158499,0.015987,0.0158882,0.0158663,0.0157844,0.0158116,0.0158007,0.0158007,0.0158116,0.0157898,0.0159211,0.015943,0.0153043,0.0161915,0.015719,0.0161915,0.0158718,0.0168619,0.0156214,0.015299,0.0160918,0.016009,0.0159046,0.0160697,0.0160752,0.0160807,0.0153524,0.0158992,0.0163084,0.015347,0.0162805,0.0165609,0.0164876,0.0173882,0.016409,0.0162471,0.0162582,0.0164427,0.0164259,0.0164595,0.01664,0.0162026,0.0176471,0.0165665
SAMN07441819,0.0358221,0.0158992,0.0164708,0.0155835,0.0161693,0.0162415,0.0161748,0.0163698,0.0206797,0.0155403,0.0156214,0.0190176,0.0188239,0.017867,0.0139888,0.0137936,0.0132962,0.0140643,0.0126017,0.0149496,0.0137438,0.0132087,0.0142518,0.0137737,0.0136793,0.0129006,0.0131942,0.0128529,0.0130975,0.0133157,0.0136397,0.0158554,0.0172948,0.0150338,0.0148396,0.0148762,0.0101584,0.0108529,0.012016,0.0122141,0.0122372,0.0111057,0.0097275,0.0103732,0.0110575,0.0108962,0.0140341,0.0114955,0.0106588,0.0110882,0.0109397,0.0109397,0.0108745,0.0108876,0.0108876,0.0109615,0.0109223,0.01104,0.0110269,0.0110007,0.0109006,0.0109354,0.0109223,0.010931,0.010931,0.0109267,0.0110575,0.0110794,0.00931768,0.000463826,0.00884544,0.00945066,0.0101752,0.0106931,0.0101459,0.010029,0.0103013,0.00967428,0.0093217,0.00949924,0.00953169,0.00953169,0.010918,0.0107793,0.0111805,0.00949924,0.0109136,0.010706,0.0106802,0.0119155,0.0104623,0.0104623,0.0106502,0.0108442,0.0106545,0.0109223,0.0107276,0.0103689,0.0120849,0.0109702
SAMN05201991,0.036071,0.0166004,0.0177835,0.0166854,0.0163251,0.016674,0.0165383,0.0168905,0.020539,0.0161028,0.016197,0.0193969,0.0190364,0.018638,0.0138385,0.0153791,0.0137637,0.0143896,0.0135804,0.0158882,0.0149496,0.0147665,0.0151925,0.0148344,0.0147561,0.014024,0.0143282,0.0141502,0.0144511,0.0148814,0.0145902,0.0168391,0.018095,0.0164315,0.0162582,0.0163084,0.0116796,0.0123673,0.0135361,0.0136843,0.0137091,0.0116976,0.0114241,0.0118199,0.011251,0.0113796,0.0127672,0.01192,0.0111321,0.0112643,0.0110619,0.0110707,0.0110051,0.0110182,0.0110138,0.0110882,0.0110357,0.0111629,0.0113263,0.011313,0.0112069,0.011229,0.0112113,0.0112157,0.0112422,0.0112466,0.0113662,0.0114241,0.0102256,0.0111233,0.0102592,0.0107146,0.0114464,0.0119291,0.0108745,0.0106373,0.0111189,0.0107319,0.0105517,0.0107146,0.0107146,0.0107146,0.00991283,0.00924152,0.00952357,0.00618307,0.00466788,0.00241112,0.00246914,0.00320141,0.00217286,0.00120868,0.00137114,0.00052276,0.00115488,0.00184166,0.00134007,0.000946478,0.0028554,0.00143866
SAMN02368384,0.0374728,0.0188239,0.0204989,0.0189299,0.0199188,0.0192761,0.0191939,0.0194416,0.0234212,0.0190678,0.0192445,0.0218993,0.0219347,0.0215486,0.0172366,0.0172657,0.016136,0.0165496,0.0163307,0.0162638,0.0172482,0.0166174,0.0153417,0.0168219,0.0167024,0.0167877,0.0172366,0.0165552,0.0167137,0.0170283,0.0169651,0.0198993,0.020419,0.0186751,0.0185272,0.0185887,0.0137438,0.0138685,0.015166,0.015251,0.0153043,0.0146678,0.0145953,0.0150813,0.0147249,0.0143742,0.0161859,0.0151077,0.0143947,0.0147197,0.0145282,0.0145231,0.0144511,0.0144716,0.0144716,0.014554,0.0144819,0.0146108,0.0145798,0.0145643,0.0145231,0.0145385,0.0145282,0.0144922,0.0145437,0.0145437,0.0146782,0.0147353,0.01361,0.0141654,0.0136942,0.0140794,0.0142619,0.0132621,0.0138835,0.0136545,0.0142874,0.0141199,0.0137787,0.0138235,0.0137339,0.0138036,0.0105304,0.00349856,0.00411154,0.0123906,0.0121079,0.0120619,0.0120987,0.0122141,0.0120573,0.0120941,0.0120665,0.0123766,0.0120987,0.0129964,0.0123347,0.0120023,0.0119063,0.0124373
SAMN10037174,0.0357749,0.0160255,0.0172308,0.016657,0.0164034,0.0156376,0.0160255,0.0162137,0.0205858,0.0155889,0.0160531,0.0189174,0.0186257,0.0183375,0.0141806,0.0141401,0.0138485,0.014585,0.01317,0.0157136,0.0145076,0.0143793,0.0143793,0.0138635,0.0137488,0.0139637,0.0139837,0.0132524,0.0137538,0.0140593,0.013724,0.0162693,0.0175232,0.0156593,0.0154596,0.0155296,0.0111409,0.0118699,0.013006,0.0131797,0.0132233,0.0112731,0.0111585,0.0113618,0.0117112,0.0108009,0.0136744,0.0118199,0.0109136,0.0112245,0.0110138,0.0110226,0.0109789,0.0110051,0.0110095,0.0110488,0.0109789,0.0110838,0.0113218,0.011282,0.0111629,0.0112201,0.0111849,0.0112025,0.0112113,0.0112113,0.0113618,0.0114018,0.00989216,0.0102508,0.0103224,0.0106588,0.00986324,0.0102803,0.00975622,0.00975622,0.00125751,0.00963344,0.00966202,0.00982613,0.00984262,0.00985912,0.0114107,0.0110575,0.011433,0.00985912,0.0111717,0.0105816,0.0105816,0.0118653,0.0105475,0.0104793,0.0104495,0.010492,0.0105389,0.0106373,0.0103986,0.0100165,0.0117791,0.0106545
SAMN07624160,0.0356338,0.0162304,0.0174175,0.0165102,0.0162137,0.0164203,0.0162526,0.0166287,0.0203725,0.0157027,0.015943,0.0188364,0.018638,0.018301,0.0133449,0.0148396,0.0136051,0.014029,0.0132184,0.0153738,0.0144973,0.0144152,0.014777,0.0145334,0.01441,0.0136348,0.0139737,0.0137339,0.0140492,0.0142976,0.0141806,0.0164764,0.0177776,0.0158772,0.0156973,0.0157571,0.011313,0.0119748,0.0131313,0.0133011,0.0133303,0.0112555,0.0108312,0.0114419,0.0110313,0.01104,0.0125358,0.012016,0.0110619,0.0113885,0.0111981,0.0112069,0.0111189,0.0111409,0.0111365,0.0112245,0.0111541,0.0112776,0.011384,0.0113662,0.011344,0.0113751,0.0113529,0.0113618,0.0113707,0.0113618,0.0114955,0.0115358,0.00974801,0.010556,0.00989629,0.0103393,0.0111233,0.0111805,0.010213,0.0102256,0.0103732,0.0102298,0.0100249,0.0101794,0.0101794,0.010192,0.00936594,0.00882584,0.00922153,0.00583163,0.00435665,0.00172741,0.00180704,0.0026948,0.00142046,0.0014934,0.00171417,0.00160868,0.00116255,0.00210772,0.0015588,0.00117279,0.00280734,0.00167981
SAMEA3276256,0.0362143,0.0169823,0.0182828,0.0172192,0.0168562,0.0170514,0.0168848,0.0172657,0.0209909,0.0164652,0.0167024,0.0196468,0.019093,0.0189237,0.0137389,0.0155026,0.0141401,0.01485,0.0138635,0.0160918,0.0152244,0.0148344,0.0154542,0.0150602,0.0149654,0.0142976,0.0145437,0.0144614,0.014777,0.0150022,0.01485,0.017196,0.0182463,0.0164539,0.0164764,0.0165327,0.0121817,0.01281,0.0139586,0.014019,0.0140492,0.0120803,0.0117067,0.0120436,0.0117021,0.0118244,0.012791,0.0121863,0.0113041,0.0115941,0.0114196,0.0114241,0.0113307,0.0113485,0.0113529,0.0114374,0.0113929,0.0115044,0.0117293,0.0117157,0.0115986,0.0116075,0.0115986,0.0115492,0.0116075,0.011612,0.0117609,0.0118108,0.0105945,0.011344,0.0106759,0.0109528,0.0118063,0.0118744,0.0108789,0.0109964,0.0110488,0.0109528,0.0108355,0.0109615,0.0109136,0.010931,0.0101794,0.0095886,0.00981378,0.00665991,0.00500379,0.00259692,0.00265558,0.00364907,0.0023039,0.00137373,0.00167717,0.00161657,0.0013841,0.00170359,0.00125493,0.000873409,0.0014647,1.42921e-05
SAMN07975004,0.0359759,0.0167308,0.0176352,0.0168734,0.0175703,0.0170111,0.0170399,0.0172715,0.0218006,0.0166117,0.0168848,0.0195504,0.020326,0.0193142,0.0153043,0.0137438,0.0138285,0.0139386,0.0120298,0.0145334,0.0134869,0.012279,0.00240285,0.000775659,0.000676011,0.0132864,0.0131797,0.0127577,0.012428,0.0139235,0.0129868,0.0192761,0.0195119,0.0173765,0.0172482,0.0172773,0.0136595,0.0143486,0.0150549,0.0151183,0.0151554,0.0143793,0.0146108,0.0150549,0.0159815,0.0145334,0.0173941,0.0149917,0.0145282,0.0147926,0.0146315,0.0146315,0.0145489,0.0145643,0.014554,0.0146471,0.0146108,0.0146989,0.0146937,0.0146989,0.0145798,0.014616,0.014585,0.0145902,0.0146057,0.0146005,0.0147301,0.0147561,0.0144408,0.0145592,0.0140542,0.0142976,0.0148396,0.0156539,0.014267,0.0139586,0.0146574,0.0144716,0.0139085,0.0140039,0.0139787,0.0139687,0.013267,0.0142925,0.0144716,0.0139436,0.0146834,0.0149864,0.0149759,0.0156702,0.0145437,0.0149759,0.0149811,0.0153096,0.0151713,0.0150127,0.0149654,0.0148971,0.0164259,0.0153203
SAMN04027091,0.0372366,0.0163307,0.0173123,0.0164427,0.016674,0.0165045,0.0163586,0.0167194,0.0210113,0.0160421,0.0162972,0.0189988,0.0195889,0.0185579,0.015768,0.0154006,0.0151342,0.0158116,0.0147926,0.0166004,0.0158335,0.0151819,0.0159321,0.015535,0.0154327,0.0145953,0.0149811,0.0143333,0.0142721,0.0152138,0.0145902,0.0154811,0.0167592,0.014673,0.01441,0.0145334,0.0134918,0.0139235,0.0152191,0.0153952,0.0154274,0.0143231,0.0135903,0.0143589,0.0151024,0.0142263,0.0176589,0.0150707,0.0140694,0.0143589,0.0141806,0.0141857,0.0141098,0.0141199,0.0141148,0.014206,0.0141452,0.0142721,0.014267,0.0142467,0.0141654,0.0141959,0.0141806,0.0141857,0.0141959,0.0141908,0.014318,0.0143691,0.0138435,0.0139035,0.0132864,0.0137836,0.0142365,0.015076,0.0143844,0.0142314,0.0147197,0.0142467,0.0134574,0.0135952,0.0135854,0.01361,0.0143537,0.0141857,0.0146315,0.0132816,0.0149443,0.0147301,0.0146782,0.0155673,0.0145489,0.0144049,0.0145747,0.0147405,0.014616,0.0148448,0.0148291,0.0143691,0.0157953,0.0147353
SAMEA3447844,0.0365512,0.0176352,0.0186134,0.0175644,0.0179388,0.0180168,0.0179029,0.0182342,0.0224349,0.0173415,0.0173123,0.0203128,0.0210864,0.0198732,0.0155619,0.0159101,0.0149864,0.0156214,0.0147145,0.0167024,0.0156539,0.0157245,0.015768,0.0156702,0.0155619,0.015018,0.0153096,0.0152404,0.0151766,0.0155511,0.0155511,0.0181796,0.0167991,0.0171496,0.0169651,0.0170341,0.013112,0.0138335,0.0148919,0.0149234,0.0149706,0.00318986,0.0128005,0.0134476,0.0142009,0.0131555,0.015681,0.0134771,0.0128243,0.0129246,0.012772,0.0127672,0.0127056,0.0127056,0.0127008,0.0127815,0.0127388,0.0128434,0.0127767,0.0127767,0.012663,0.0126961,0.0126725,0.0126772,0.0127056,0.0127008,0.0128148,0.0128529,0.0124654,0.012872,0.0120206,0.0127245,0.0123115,0.0130879,0.0122511,0.0118927,0.0128959,0.0125123,0.0125405,0.0125405,0.012517,0.012517,0.0131313,0.0128624,0.0135164,0.0119291,0.0127815,0.01281,0.0128243,0.0136892,0.0128386,0.0128195,0.0130686,0.013233,0.0129772,0.013199,0.013112,0.012663,0.0141502,0.0132039
SAMN08388661,0.0357985,0.0101543,0.0113041,0.00996255,0.0105945,0.00991283,0.0100332,0.0104028,0.0136645,0.00961712,0.00941431,0.0121863,0.0122465,0.0121632,0.0168276,0.0175349,0.0170802,0.0177597,0.016009,0.0183802,0.0174116,0.017196,0.0174644,0.0171033,0.0169881,0.0163028,0.0161693,0.0161084,0.0161804,0.0164483,0.0164539,0.018301,0.0200298,0.0177597,0.0175467,0.0175939,0.015315,0.0158062,0.0170456,0.017225,0.0172541,0.0168505,0.0163084,0.0170802,0.0171322,0.0162749,0.018638,0.0175762,0.0165948,0.0166004,0.0164203,0.0164371,0.0163586,0.0163754,0.0163642,0.0164427,0.0163866,0.0165102,0.0167877,0.0167251,0.0166344,0.0166627,0.0166513,0.0166513,0.0166683,0.0166513,0.0167991,0.0168448,0.0161804,0.0169134,0.0161194,0.016657,0.0166627,0.0174233,0.016623,0.0163754,0.0168276,0.0166344,0.0163363,0.0164933,0.0164371,0.0165045,0.0156052,0.0162805,0.0166797,0.0156539,0.0172076,0.0169881,0.0169823,0.017873,0.0170053,0.0168562,0.016902,0.0170399,0.0167991,0.0171322,0.0170918,0.01664,0.0182706,0.0171091
SAMN09610279,0.0359759,0.0166061,0.017867,0.0168276,0.016482,0.0166457,0.0166797,0.0168734,0.0205925,0.0162193,0.0162972,0.0193842,0.0188239,0.0185826,0.0136496,0.0151607,0.0139536,0.0146522,0.0135311,0.016125,0.0149654,0.014673,0.0151925,0.0147926,0.0147145,0.0141098,0.0142162,0.0140996,0.0144152,0.0146471,0.0144922,0.0167991,0.018083,0.0164259,0.0163363,0.0164034,0.0116706,0.0124046,0.0136298,0.0137886,0.0138335,0.0117202,0.011229,0.0117067,0.0114553,0.0113573,0.0125358,0.0119018,0.010931,0.0111893,0.0110226,0.0110226,0.010931,0.0109397,0.0109397,0.0110313,0.010992,0.0111189,0.0113041,0.0113041,0.0112113,0.011229,0.0111981,0.0112157,0.011229,0.011229,0.0113618,0.0114063,0.0101417,0.010918,0.010276,0.0106116,0.0114419,0.011639,0.0105731,0.0105945,0.0106588,0.0105517,0.0103732,0.0105133,0.0105389,0.0105389,0.00978087,0.00926955,0.00960082,0.00623431,0.00475285,0.00225464,0.00229842,0.00340187,0.00194865,0.00108342,0.00134783,0.00134266,0.00112421,0.00148035,0.000911163,0.000483446,0.00253291,0.00110635
SAMEA2145505,0.0387866,0.0185456,0.0201084,0.0194671,0.019416,0.0191749,0.0189675,0.0192571,0.0237994,0.0186504,0.0185579,0.0219276,0.0224638,0.0212166,0.0182828,0.0183254,0.0178312,0.0193587,0.0177657,0.0196983,0.0185333,0.0188177,0.0189862,0.0185456,0.0184169,0.0181373,0.0179328,0.0178491,0.0178909,0.0183619,0.0179567,0.015616,0.0016851,0.0126819,0.0125405,0.0125499,0.0164708,0.017138,0.0182828,0.0184475,0.0184842,0.0173123,0.016902,0.0176293,0.0180348,0.0167763,0.0198667,0.0173941,0.0166627,0.0169996,0.0167763,0.016782,0.0167024,0.0167137,0.0167024,0.0168105,0.0167535,0.0168505,0.0167991,0.0167649,0.01664,0.016674,0.0166457,0.0166627,0.0166683,0.016674,0.0168391,0.0168734,0.0164933,0.0169478,0.0161804,0.0169077,0.0170629,0.0177182,0.0168734,0.016657,0.0172832,0.0171033,0.0166683,0.0168334,0.0168334,0.0168448,0.0168734,0.0169421,0.0173123,0.0163307,0.0174116,0.0175232,0.0174761,0.0182706,0.0173181,0.0172948,0.0174761,0.01773,0.017529,0.0177716,0.0176293,0.017167,0.018768,0.0177063
SAMEA2822427,0.0358221,0.0167934,0.017855,0.0168391,0.0167706,0.0167877,0.0168791,0.0170399,0.0208957,0.0163866,0.0164708,0.0195311,0.0191812,0.0188364,0.0139486,0.0152244,0.0135213,0.0142314,0.0136447,0.015828,0.0149234,0.0147353,0.0151342,0.0148135,0.0147405,0.0141908,0.0142976,0.0142467,0.0144614,0.0146626,0.0145179,0.0169708,0.017855,0.0165045,0.0163531,0.016314,0.0118562,0.0125264,0.0137289,0.0138085,0.0138535,0.0117021,0.0114597,0.0119748,0.0117338,0.0114865,0.0108009,0.012372,0.0115134,0.0118153,0.011612,0.011621,0.0115626,0.0115896,0.0115806,0.011639,0.0115941,0.0117157,0.011603,0.0115851,0.0117881,0.0118153,0.0117881,0.0118017,0.0118153,0.0118063,0.0119703,0.0120252,0.010276,0.0110707,0.0103647,0.0108182,0.011639,0.0119291,0.0108269,0.0108485,0.0110444,0.010603,0.0104665,0.0106202,0.0105176,0.0105219,0.0100999,0.00953981,0.0100124,0.00651349,0.00502939,2.62121e-05,0.000256824,0.00351914,0.00232309,0.00232584,0.00260808,0.00255237,0.00211856,0.00286956,0.0024194,0.00203204,0.00370547,0.00258299
SAMN02368056,0.0358693,0.0160145,0.0167934,0.0164259,0.0165158,0.0162861,0.0162749,0.0165102,0.020626,0.0160918,0.0161637,0.0195439,0.0196983,0.0186875,0.0139586,0.0144716,0.0140694,0.0147822,0.013006,0.0150127,0.0139837,0.0146782,0.014777,0.0143435,0.0142263,0.0137936,0.0141148,0.0136199,0.0137787,0.0145179,0.0142518,0.0167479,0.0174585,0.0153524,0.0151554,0.0151183,0.0115402,0.0122465,0.013428,0.0135952,0.0136298,0.0116255,0.0110663,0.0117021,0.0118471,0.0111321,0.00493355,0.00184166,0.000733234,0.000891017,0.000683463,0.000680979,0.000680979,0.000703353,0.000700865,0.000708329,0.000658635,0.00077316,2.85972e-05,0.000121895,0.000215742,0.000235062,0.000206092,0.000225399,0.000196447,0.000196447,0.000368516,0.000395341,0.01104,0.0114018,0.0107319,0.0115044,0.0112687,0.0123394,0.0106287,0.0103098,0.0117202,0.0113974,0.0111629,0.0112997,0.0113263,0.011344,0.0120757,0.0116345,0.011984,0.010788,0.0117881,0.0115986,0.0115626,0.0129964,0.0117383,0.0112245,0.0113485,0.011648,0.0113529,0.0116661,0.0114999,0.0111014,0.0129629,0.0117202
SAMN10097418,0.036527,0.00957639,0.00992111,0.0102172,0.0111981,0.010788,0.0108962,0.0111717,0.0149338,0.0104835,0.0104665,0.0126725,0.0135459,0.0124607,0.0175114,0.0176293,0.0179448,0.0187804,0.0164034,0.0187742,0.0177538,0.0171438,0.0173999,0.0169249,0.0168276,0.0164315,0.0165102,0.0163754,0.0166117,0.016674,0.0163531,0.0186257,0.0197953,0.018077,0.0178909,0.0179627,0.0157136,0.016409,0.017529,0.0177122,0.0177597,0.0170687,0.0166627,0.0170456,0.0174585,0.0165722,0.0194607,0.0178133,0.0168734,0.0172134,0.0170283,0.0170283,0.0169364,0.0169421,0.0169421,0.0170456,0.0169766,0.0171149,0.0170687,0.0170399,0.0169192,0.0169421,0.0169249,0.0169306,0.0169478,0.0169421,0.0170687,0.0171322,0.0168905,0.0170111,0.0163866,0.0169708,0.0168791,0.0176648,0.016691,0.0163922,0.0173065,0.0169478,0.0165722,0.0166967,0.0167422,0.0167535,0.0164146,0.0169364,0.0173181,0.0161582,0.0175998,0.0176352,0.0175585,0.0187246,0.0173941,0.0173531,0.0174058,0.017482,0.0175998,0.0178969,0.0177004,0.0172715,0.0189362,0.0178014
SAMN09650722,0.0362861,0.0170629,0.0179088,0.0170745,0.0171786,0.017324,0.0173065,0.0175408,0.0212992,0.0165891,0.0167592,0.0197889,0.019576,0.0189049,0.0147457,0.0143793,0.0139837,0.0148657,0.0136892,0.0160421,0.0150654,0.0142518,0.0148396,0.0145025,0.0143947,0.0140895,0.0140139,0.014019,0.0145128,0.0145128,0.0145231,0.0173999,0.0185272,0.016381,0.0164203,0.0164595,0.0115582,0.0121125,0.0131023,0.0131506,0.0131845,0.0120665,0.0114821,0.0119428,0.0122697,0.0122002,0.01441,0.0124935,0.0118517,0.0121863,0.0119703,0.0119703,0.0118835,0.0119109,0.0119155,0.0120023,0.0119291,0.0120573,0.0122372,0.0122048,0.0120849,0.012131,0.0120941,0.0120941,0.0121171,0.0121079,0.012265,0.0123068,0.0109397,0.0108355,0.0102887,0.0103986,0.0110313,0.0114865,0.010633,0.010603,0.0110138,0.0103013,0.00152476,0.00152737,0.00122151,0.00117791,0.0118699,0.0118881,0.0121171,0.0105133,0.0116165,0.0109093,0.0108572,0.0120528,0.011097,0.0112599,0.0115941,0.0113974,0.0112378,0.0112953,0.0111937,0.0109571,0.0124842,0.011433
SAMN09943885,0.0361664,0.0161637,0.0173181,0.0167479,0.0164259,0.0163195,0.0164764,0.0167251,0.0206999,0.0162415,0.0163028,0.0196468,0.0194799,0.0186937,0.01413,0.0146367,0.0139637,0.0147926,0.0131651,0.015465,0.0143333,0.0148239,0.0148867,0.0144871,0.0143793,0.0141098,0.0142416,0.0137389,0.0139687,0.0146005,0.0144254,0.0168162,0.0177419,0.0157245,0.0155511,0.0156322,0.0116886,0.0123627,0.0135459,0.0135804,0.013615,0.01177,0.0112113,0.0118517,0.0121402,0.0114196,0.00482238,0.00199971,0.000855821,0.00033444,0.00033444,0.000336872,0.000336872,0.000358773,0.000346602,0.000339304,0.000295585,0.000412435,0.000903605,0.000997063,0.000783157,0.000800667,0.000788158,0.000798165,0.000793161,0.00080317,0.00084327,0.000896051,0.0111717,0.0115537,0.0111277,0.0116075,0.0113885,0.0124607,0.0112334,0.0108182,0.0116165,0.0115268,0.0111849,0.0113751,0.0114063,0.0114152,0.0122048,0.011612,0.0119931,0.0109571,0.011984,0.011879,0.0118335,0.0128338,0.0117564,0.0113174,0.0114821,0.0116525,0.0113929,0.0115896,0.011433,0.0110488,0.0128959,0.0116661
SAMN08631261,0.0360829,0.0169938,0.0181615,0.0169077,0.0178789,0.0172948,0.0172773,0.0175585,0.0221264,0.0168619,0.0171322,0.0200691,0.0205456,0.0195247,0.0155565,0.0139687,0.0139988,0.0145385,0.0122419,0.0147353,0.0136694,0.0124701,0.000388021,0.00248298,0.0023698,0.0134378,0.0133693,0.0129629,0.012564,0.0139486,0.0132039,0.0195825,0.0197824,0.0176648,0.0175055,0.0175114,0.0139185,0.014554,0.0154488,0.0156214,0.0156702,0.0148082,0.014871,0.0153203,0.0162359,0.0147145,0.0177657,0.0155781,0.0147353,0.0150391,0.0148344,0.0148396,0.014803,0.0148187,0.014803,0.014871,0.0148344,0.0149443,0.0149338,0.0149391,0.0148187,0.01485,0.0148291,0.0148344,0.0148448,0.0148448,0.0149811,0.0149917,0.0146626,0.0147561,0.0143027,0.0146471,0.0150654,0.0159375,0.0144871,0.0142314,0.0149391,0.0146574,0.0141654,0.0143435,0.0142874,0.0142721,0.0134869,0.0141806,0.0148135,0.0141806,0.0154166,0.015299,0.015251,0.016125,0.0151766,0.0152191,0.0152244,0.0155835,0.015422,0.0155511,0.0154381,0.0151342,0.0152138,0.0155781
SAMN10134511,0.035893,0.0160255,0.0167934,0.0164427,0.0165271,0.0162749,0.0162749,0.0165102,0.020626,0.0160973,0.0161748,0.0195375,0.0196919,0.0186875,0.0139687,0.0144871,0.0140794,0.0147874,0.0130253,0.0150285,0.0139888,0.0146885,0.0147926,0.0143486,0.0142467,0.0138285,0.0141249,0.0136397,0.0137986,0.0145282,0.014267,0.0167479,0.0174644,0.0153738,0.0151766,0.0151395,0.0115626,0.0122511,0.0134329,0.0136002,0.0136397,0.0116255,0.0110663,0.0117112,0.0118608,0.0111453,0.00493037,0.00186301,0.00072825,0.000901087,0.000683463,0.000690919,0.000685948,0.000708329,0.000705841,0.000703353,0.000653674,0.000768164,3.33684e-05,0.000107506,0.000215742,0.000235062,0.000215742,0.00023023,0.000191626,0.000196447,0.000378266,0.000395341,0.01104,0.0114063,0.0107362,0.0115089,0.0112643,0.0123487,0.0106502,0.0103393,0.0117202,0.0114152,0.0111673,0.0113041,0.0113396,0.0113485,0.0120987,0.011639,0.0120023,0.0107966,0.0118017,0.011603,0.0115716,0.013006,0.0117338,0.011229,0.0113529,0.011657,0.0113573,0.0116796,0.0115044,0.0111145,0.0129677,0.0117247
SAMN08016037,0.0356572,0.0162916,0.0174879,0.0165552,0.016482,0.0164595,0.0164146,0.0166004,0.0203393,0.0159156,0.0160145,0.0188302,0.019093,0.018423,0.0139386,0.0148605,0.0137836,0.0144562,0.013199,0.0157571,0.0146005,0.0143589,0.0147978,0.014019,0.0138985,0.0137637,0.0139737,0.0137588,0.0140845,0.01441,0.0141401,0.0165552,0.0177419,0.0162359,0.0160311,0.0160918,0.0113796,0.0120711,0.0130012,0.0131458,0.01317,0.0112378,0.0109615,0.0114999,0.0113618,0.0110663,0.0128768,0.0118335,0.0111101,0.0115313,0.0113974,0.0114063,0.0113352,0.0113662,0.0113618,0.0114152,0.0113751,0.0115044,0.0114865,0.0114731,0.0113796,0.0114063,0.0113796,0.011384,0.0114063,0.0114018,0.0115178,0.0115761,0.00978909,0.0106245,0.00992111,0.0102508,0.0111453,0.0114553,0.0103943,0.0103859,0.0107793,0.010255,0.00999575,0.0101417,0.0101584,0.0101752,0.00953575,0.00907023,0.0093418,0.00607422,0.00358989,0.00197819,0.00204553,0.00319852,0.00167453,0.00185767,0.00203474,0.00228472,0.00202126,0.00261087,0.00202395,0.00170624,0.00335226,0.00227104
