sample,species_sylph,species_miniphy,filename_in_tar_xz,tar_xz,tar_xz_url,tar_xz_md5,tar_xz_size_MB
SAMN09083423,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN09083423.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN04288432,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN04288432.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN21214335,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN21214335.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN29019235,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN29019235.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN12147328,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN12147328.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07955863,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN07955863.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07955864,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN07955864.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16279449,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN16279449.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16279459,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN16279459.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16279461,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN16279461.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16279460,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN16279460.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16279450,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN16279450.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16279451,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN16279451.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16279458,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN16279458.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16279457,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN16279457.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN14908329,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN14908329.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16279274,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN16279274.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN11483238,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN11483238.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN22842814,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN22842814.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN19946316,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN19946316.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN33794231,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN33794231.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN23375420,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN23375420.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN19998406,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN19998406.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN25026035,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN25026035.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN09461924,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN09461924.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMD00166997,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMD00166997.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN06238888,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN06238888.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN29790571,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN29790571.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN29790570,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN29790570.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN19946282,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN19946282.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN33794243,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN33794243.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN33794245,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN33794245.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN33794271,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN33794271.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN33794258,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN33794258.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN06238890,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN06238890.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN17864500,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN17864500.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN19946301,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN19946301.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN06238865,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN06238865.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN29790554,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN29790554.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN29790552,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN29790552.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN27484120,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN27484120.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN29790557,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN29790557.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN22842832,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN22842832.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN19946279,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN19946279.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN10992522,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN10992522.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN19946270,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN19946270.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN19946257,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN19946257.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN19946253,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN19946253.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07955874,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN07955874.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN12147274,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN12147274.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN08568255,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN08568255.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN22842836,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN22842836.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMD00167010,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMD00167010.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN13513478,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN13513478.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN22842835,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN22842835.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN12147309,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN12147309.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN25050569,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN25050569.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN19946278,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN19946278.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN04487780,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN04487780.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN19946310,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN19946310.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16279434,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN16279434.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN19946287,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN19946287.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN19946273,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN19946273.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN29790541,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN29790541.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN19946325,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN19946325.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN22842833,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN22842833.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN00768907,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN00768907.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18335944,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN18335944.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN14771595,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN14771595.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN19946277,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN19946277.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN12147199,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN12147199.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN00768906,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN00768906.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07955882,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN07955882.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN04266503,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN04266503.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN12147296,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN12147296.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN22842812,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN22842812.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN11056515,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN11056515.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN03218549,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN03218549.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07622060,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN07622060.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN31131915,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN31131915.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN31131916,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN31131916.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN21214336,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN21214336.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN12147330,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN12147330.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07622062,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN07622062.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07622076,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN07622076.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07622042,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN07622042.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07622072,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN07622072.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07622066,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN07622066.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07622057,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN07622057.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07622037,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN07622037.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07622071,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN07622071.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07622064,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN07622064.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07622059,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN07622059.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07955872,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN07955872.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07622061,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN07622061.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07622080,Bacillus_A thuringiensis_S,bacillusa_thuringiensiss,atb.assembly.r0.2.batch.97/SAMN07622080.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
